"","movie_id","title","language","country","release_date","release_year","popularity","poster_path","academy_award","academy_nominated","palme_dor","golden_lion"
"88",906126,"Society of the Snow","es","ES","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"89",906126,"Society of the Snow","es","IT","2023-09-09T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"90",906126,"Society of the Snow","es","IT","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"91",906126,"Society of the Snow","es","BR","2024-01-04T00:00:00.000Z","2023",3.873,"https://image.tmdb.org/t/p/w500/2e853FDVSIso600RqAMunPxiZjq.jpg",0,0,0,0
"92",619264,"The Platform","es","US","2019-09-22T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"93",619264,"The Platform","es","US","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"94",619264,"The Platform","es","GB","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"95",619264,"The Platform","es","DE","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"96",619264,"The Platform","es","FR","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"97",619264,"The Platform","es","TR","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"98",619264,"The Platform","es","IN","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"99",619264,"The Platform","es","JP","2021-01-29T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
